node_id,node_type,value,source,first_seen,last_seen,confidence,attrs_json
indicator:88ba29429210a9e4ea0d,Indicator,http://d4gj.shop/gj341/index.php,opencti_historical,2026-04-18T02:40:29.570Z,2026-04-18T02:40:29.607Z,0.7000,"{""labels"":[""azorult""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""31660ab5-f696-48de-8466-cd6629a814f8"",""standard_id"":""indicator--08eee4e0-ab8d-55d6-bf84-d8d4c7b65361""}"
indicator:8662081af901367d2d87,Indicator,http://damansaratech.com/purple/rain.zip,opencti_historical,2026-04-18T01:14:44.634Z,2026-04-18T01:14:44.773Z,0.8000,"{""labels"":[""obama258"",""qakbot"",""qbot"",""quakbot"",""wsf"",""zip""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""d2211e4d-24e7-4ebb-b488-bbc478135f4b"",""standard_id"":""indicator--431ea7c8-00a3-5264-aeec-54fdaeab4edf""}"
indicator:ebaa1055df8938909571,Indicator,http://deltaprojects.se/,opencti_historical,2026-05-26T08:45:10.886Z,2026-05-27T02:16:16.868Z,0.8000,"{""labels"":[""abba"",""abcd"",""acid"",""adonis"",""aeon"",""afrodita"",""agent"",""akira"",""alabama"",""aldebaran"",""aleph"",""alex"",""alexa"",""alfa"",""alien"",""alina"",""alisa"",""alma"",""alpha"",""amigo"",""amos"",""analysis"",""anarchy"",""andromeda"",""angela"",""anhth"",""anime"",""anis"",""anna"",""anubis"",""apache"",""api key"",""apollo"",""april"",""apt"",""arch"",""archie"",""argos"",""argus"",""aria"",""aris"",""armageddon"",""artemis"",""asahi"",""ashley"",""assassin"",""astra"",""atlassian2"",""atom"",""atomic"",""august"",""auriga"",""aurora"",""austin"",""author"",""autorun"",""avalanche"",""avalon"",""avenger"",""aviator"",""avril"",""azrael"",""baba"",""babe"",""baby"",""babylon"",""bach"",""baidu"",""bandung"",""bank"",""banner"",""baobab"",""bara"",""baran"",""baron"",""barry"",""bart"",""basket"",""batman"",""bazar"",""beer"",""belarus"",""belka"",""belle"",""benchmark"",""benjamin"",""benny"",""bill"",""bingo"",""blackbox"",""blackcat"",""blackhole"",""blacksun"",""blaze"",""blizzard"",""blondie"",""blood"",""bluesky"",""bnet"",""bobo"",""bomb"",""bomber"",""boom"",""boost software"",""boosthasfacet"",""boostnocwchar"",""boostusefacet"",""borg"",""bounce"",""bouncer"",""boxer"",""bridge"",""brief returns"",""buddy"",""bullet"",""bumblebee"",""bunny"",""burn"",""caca"",""caesar"",""calendar"",""calgary"",""camel"",""candle"",""canvas"",""cardinal"",""cargo"",""carpediem"",""carrier"",""casino"",""casper"",""cassini"",""cdn2"",""celine"",""cerberus"",""cetus"",""chacha"",""chantal"",""cheap"",""chester"",""chewbacca"",""chin"",""citadel"",""clarity"",""class"",""click"",""clock"",""cluster"",""cobalt"",""cobra"",""coco"",""coconut"",""code"",""coke"",""combo"",""comet"",""comment"",""comp"",""conan"",""config"",""connector"",""contact"",""cookie"",""cool"",""corona"",""cracker"",""crash"",""crawl"",""crazy"",""crew"",""crime"",""crimson"",""crypton"",""crystal"",""cuba"",""cyber"",""cyrus"",""dada"",""dani"",""daniel"",""dark"",""darkman"",""darkness"",""darkside"",""darkstar"",""date"",""daum"",""david"",""davis"",""dbase"",""death"",""deimos"",""delphi"",""delta"",""demo"",""democracy"",""dennis"",""depot"",""derek"",""designer"",""desktop"",""devadmin"",""dexter"",""dharma"",""diablo"",""dialer"",""diego"",""diesel"",""digi"",""dima"",""dino"",""direct"",""divine"",""django"",""dock"",""dodo"",""dolphin"",""domino"",""donald"",""doom"",""dora"",""dotnet"",""download"",""dracula"",""dragon"",""drop"",""drweb"",""dude"",""dukapinoreturn"",""dukcompileeval"",""dukcompilesafe"",""duke"",""dukexternaldecl"",""dukfilemacro"",""duklinemacro"",""duktape"",""dummy"",""dump"",""dune"",""dust"",""duster"",""easy"",""echelon"",""eclipse"",""ecmascript"",""eddie"",""eddy"",""elaine"",""eleanor"",""elisa"",""elite"",""emilia"",""emma"",""empire"",""encrypt"",""energy"",""epsilon"",""equinox"",""eris"",""error"",""esmeralda"",""esupport"",""eternal"",""eternity"",""euclid"",""evil"",""excalibur"",""exodus"",""experiment"",""explorer"",""express"",""face"",""facebook"",""factory"",""faisal"",""false"",""fastcash"",""feedme"",""fenrir"",""feri"",""fiesta"",""final"",""finger"",""firebird"",""firefly"",""first"",""flamingo"",""flash"",""flex"",""floyd"",""flux"",""fortune"",""foryou"",""foxy"",""freddy"",""freedom"",""freeweb"",""frodo"",""frog"",""front"",""frozen"",""fruit"",""funky"",""fury"",""gaga"",""galaxy"",""galileo"",""gamma"",""gate"",""gauss"",""general"",""generator"",""genome"",""giga"",""gigi"",""ginger"",""girls"",""glacier"",""globe"",""gloria"",""goblin"",""gogo"",""golf"",""gollum"",""gondor"",""gotcha"",""graphite"",""gregor"",""groove"",""guard"",""habbo"",""hair"",""hale"",""hamster"",""happytime"",""haproxy3"",""harmony"",""harrier"",""havoc"",""hawk"",""hehe"",""hell"",""hello"",""helpme"",""hermit"",""hino"",""hippo"",""honeypot"",""hook"",""horror"",""hoster"",""hotmail"",""hunter"",""hybrid analysis"",""hydra"",""ibank"",""icarus"",""ident"",""igloo"",""iloveyou"",""immortal"",""impact"",""import"",""incom"",""incubator"",""indeterminate"",""indra"",""inex"",""inferno"",""infinity"",""info"",""infra"",""insane"",""inside"",""inter"",""internal"",""iowa"",""ipaddr"",""iron"",""iservice"",""istanbul"",""ivan"",""jackson"",""jaka"",""jason"",""jedi"",""jeff"",""jigsaw"",""jimmy"",""jinx"",""john"",""johnny"",""joker"",""joshi"",""jquery"",""judy"",""julia"",""juliet"",""julius"",""june"",""juno"",""justin"",""kaiser"",""kala"",""kali"",""kami"",""kamikaze"",""kamil"",""kappa"",""karin"",""karina"",""karma"",""kato"",""katy"",""keeper"",""kevin"",""kiev"",""killer"",""kilo"",""kiwi"",""koko"",""krasnodar"",""krypton"",""kurgan"",""lana"",""landmark"",""lapis"",""larry"",""lazarus"",""lazy"",""leda"",""legacy"",""leon"",""levi"",""leviathan"",""license"",""light"",""lilith"",""lilo"",""lime"",""little"",""liza"",""lizard"",""local"",""logger"",""logic"",""loke"",""loki"",""lola"",""loli"",""lolita"",""lolol"",""look"",""loulou"",""love"",""lucia"",""lucky"",""lucy"",""luna"",""lust"",""madmax"",""mafia"",""magazine"",""magento"",""maggie"",""magic"",""magnum"",""mailto"",""maker"",""malware"",""mamba"",""mami"",""mandrake"",""mania"",""manuel"",""marina"",""mario"",""mark"",""markus"",""marlboro"",""martin"",""maru"",""mask"",""massmail"",""matrix"",""maverick"",""maximus"",""maya"",""mayak"",""maze"",""media"",""medusa"",""mensa"",""mercurial"",""mercury"",""merlin"",""meta"",""metal"",""metallica"",""meteor"",""metro"",""mexico"",""michael"",""mikey"",""mine"",""mini"",""minotaur"",""minsk"",""mint"",""mira"",""miso"",""mission"",""model"",""monster"",""moran"",""mordor"",""mozart"",""multi"",""murphy"",""mylove"",""nativeapi"",""nazgul"",""nebula"",""neko"",""netmail"",""neuro"",""neuron"",""nevada"",""nexus"",""night"",""nightmare"",""nikita"",""niko"",""nina"",""ninja"",""nirvana"",""nitro"",""nomad"",""nono"",""noob"",""northstar"",""nova"",""nuke"",""null"",""oblivion"",""octopus"",""ogre"",""olga"",""olivia"",""omni"",""online"",""ontario"",""open"",""orinoco"",""oscar"",""otto"",""outside"",""ozzy"",""pacman"",""pamela"",""panama"",""panda"",""pandora"",""panic"",""paradox"",""paraguay"",""paranoia"",""paris"",""pass"",""passmark"",""path"",""payment"",""pedro"",""pepe"",""pepper"",""perseus"",""phantom"",""philadelphia"",""phoenix"",""phpbb"",""picasso"",""pigeon"",""pikachu"",""pinger"",""pingpong"",""pinky"",""pioneer"",""pirate"",""piter"",""pixel"",""pizza"",""plasma"",""please"",""please note"",""pluto"",""police"",""pony"",""porno"",""posta"",""prague"",""predator"",""prestige"",""primus"",""prism"",""privat"",""probe"",""problem"",""proj"",""project"",""prometheus"",""prophet"",""protect"",""proteus"",""proton"",""puma"",""punk"",""push"",""python"",""quake"",""quartz"",""quasar"",""r2d2"",""race"",""ragnarok"",""raid"",""rainbow"",""rambo"",""rana"",""ranger"",""rape"",""rapid"",""raptor"",""ravi"",""razor"",""reboot"",""recon"",""rector"",""reda"",""redir"",""redirector"",""redline"",""refresh"",""reklam"",""relax"",""rescue"",""retro"",""returns"",""rhino"",""rigel"",""riot"",""robin"",""robinhood"",""robo"",""rock"",""rocket"",""rogue"",""roma"",""rosebud"",""roxy"",""ruby"",""runner"",""rush"",""sadmin"",""saigon"",""sailor"",""sakura"",""salsa"",""sample"",""samurai"",""sanctuary"",""sandbox"",""sandra"",""sandy"",""sapphire"",""sara"",""sarah"",""satan"",""saturn"",""sauron"",""savenow"",""school"",""seeker"",""sentinel"",""seraph"",""serena"",""serg"",""service"",""servidor"",""sexy"",""shadow"",""shaggy"",""shaman"",""shane"",""sharepoint"",""shark"",""shell"",""sherlock"",""silent"",""simba"",""simplex"",""sirius"",""skinner"",""skipper"",""skynet"",""slash"",""slice"",""slim"",""smash"",""smog"",""snake"",""sniper"",""snow"",""snowflake"",""sochi"",""solid"",""sonic"",""sora"",""soul"",""spark"",""sparkle"",""sparta"",""spartacus"",""spawn"",""spectre"",""sphinx"",""spice"",""spin"",""spirit"",""splash"",""spooky"",""sport"",""squirrel"",""star"",""stark"",""stealth"",""steel"",""stop"",""story"",""striker"",""stub"",""styx"",""submit"",""sugar"",""sunny"",""sunset"",""super"",""supernova"",""supervisor"",""supra"",""suri"",""survey"",""sweet"",""sword"",""sysadmin"",""target"",""tarot"",""taurus"",""team"",""teamo"",""techno"",""telecom"",""template"",""terminal"",""terra"",""terre"",""testapi"",""tetris"",""thebe"",""theta"",""thor"",""tibia"",""tick"",""ticker"",""tiger"",""tigger"",""tiny"",""titan"",""titanic"",""tokyo"",""toolbar"",""torun"",""trace"",""trailer"",""trash"",""trident"",""trigger"",""trinity"",""tripoli"",""triton"",""trojan"",""troll"",""tron"",""troy"",""tsunami"",""tula"",""twister"",""twitter"",""ultimate"",""uranus"",""uruguay"",""usage"",""vaargs"",""valencia"",""valentine"",""valeria"",""value"",""vampire"",""vanguard"",""venus"",""version"",""vetting process"",""victor"",""vidar"",""vienna"",""viper"",""voice"",""voodoo"",""voronezh"",""vortex"",""voyager"",""vulcano"",""vxstream"",""waffle"",""wagner"",""walker"",""wallpaper"",""walrus"",""wanderer"",""warrior"",""webadmin"",""webdav"",""websearch"",""webview"",""wedge"",""westnet"",""whiterose"",""wide"",""widget"",""willow"",""win4"",""window"",""winnie"",""winnt"",""wolf"",""wraith"",""write"",""wuhan"",""xanadu"",""xena"",""xenon"",""xmail"",""xpress"",""yang"",""youth"",""yoyo"",""yume"",""zeppelin"",""zero"",""zeus"",""zhang"",""zimbra"",""zion"",""zombie"",""zona"",""zorro"",""zulu""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""10cde845-7786-4805-bb23-bb2b53a32cf7"",""standard_id"":""indicator--572b0046-8f3a-53f5-bc9d-778ffc76e893""}"
indicator:879089b228326e0c189f,Indicator,http://dev-validacionimportanteitauparaguay.pantheonsite.io/,opencti_historical,2026-05-09T11:31:41.267Z,2026-05-09T15:41:39.673Z,0.8000,"{""labels"":[],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""51fe45c3-eeda-4857-ba02-498c5ae6e463"",""standard_id"":""indicator--0f811b14-8937-56b1-ba61-3b22a786b161""}"
indicator:fbdea39161dd1a6a3f2c,Indicator,http://dgsf.cat/skid.arm,opencti_historical,2026-05-27T21:20:09.402Z,2026-05-27T21:20:09.511Z,0.7000,"{""labels"":[""1231"",""2024"",""32"",""32-bit"",""5252"",""64"",""7z"",""agenttesla"",""arm"",""ascii"",""asyncrat"",""bashlite"",""billgates"",""coinminer"",""discord"",""dropped-by-privateloader"",""dropped-by-smokeloader"",""elf"",""encoded"",""encrypted"",""exe"",""formbook"",""gafgyt"",""glupteba"",""guloader"",""hajime"",""infostealer"",""intel"",""lummastealer"",""mips"",""mirai"",""moobot"",""motorola"",""mozi"",""njrat"",""opendir"",""pandastealer"",""password-protected"",""powerpc"",""rar"",""redlinestealer"",""remcos"",""remcosrat"",""renesas"",""rtf"",""script"",""shellscript"",""smoke loader"",""socgholish"",""sparc"",""stealc"",""tautara"",""ua-wget"",""wshrat"",""xworm"",""zgrat"",""zip""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""dd89b821-2561-4ec7-bdba-e98c3998f145"",""standard_id"":""indicator--d03d1bb9-176a-528a-8591-58c5d786d65c""}"
indicator:d5283987ae08a86c342e,Indicator,http://doble9.shop/dl341/index.php,opencti_historical,2026-04-17T14:14:27.035Z,2026-04-17T14:14:27.081Z,0.7000,"{""labels"":[""azorult""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""4d76120f-8e96-42b7-bc28-193e2209b0f2"",""standard_id"":""indicator--0c49f167-6475-50eb-90fb-24660c74894a""}"
indicator:5e3c7cd58acf29d2d4c4,Indicator,http://doseoul.com/bbs/data/hnc/update.php,opencti_historical,2026-05-04T02:58:41.703Z,2026-05-04T02:58:41.877Z,0.7000,"{""labels"":[""chinotto"",""google android"",""poorweb"",""powershell"",""scarcruft""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""0c6d3874-922f-4db7-8179-b08892987f60"",""standard_id"":""indicator--7a438ec9-84f5-56b4-b28d-811780f9d9a5""}"
indicator:28d27b578128a4b1f585,Indicator,http://eduhk.studiteroom.email:80/fwlink,opencti_historical,2026-04-16T11:36:56.523Z,2026-04-16T11:36:56.668Z,0.8000,"{""labels"":[""cobaltstrike""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""f2cdb0cd-c683-43cb-87fa-8e1c3c3e2556"",""standard_id"":""indicator--787ccc7d-8de3-56b8-9ab3-c43a7d44ae7d""}"
indicator:fb9651c2f6af52b3f0f2,Indicator,http://egofit.co.uk/ucc/tw2ju0j5s0.zip,opencti_historical,2026-04-18T06:43:06.535Z,2026-04-18T06:43:06.588Z,0.8000,"{""labels"":[""obama181"",""qakbot"",""qbot"",""zip""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""8029b10a-1c54-4126-ae17-8fb0a0fb6c84"",""standard_id"":""indicator--59e165c4-d589-554d-8e95-bd56166f13e7""}"
indicator:d368012db3bfd71db7cd,Indicator,http://emediate.com/,opencti_historical,2026-05-26T08:45:14.791Z,2026-05-27T02:16:30.141Z,0.8000,"{""labels"":[""abba"",""abcd"",""acid"",""adonis"",""aeon"",""afrodita"",""agent"",""akira"",""alabama"",""aldebaran"",""aleph"",""alex"",""alexa"",""alfa"",""alien"",""alina"",""alisa"",""alma"",""alpha"",""amigo"",""amos"",""analysis"",""anarchy"",""andromeda"",""angela"",""anhth"",""anime"",""anis"",""anna"",""anubis"",""apache"",""api key"",""apollo"",""april"",""apt"",""arch"",""archie"",""argos"",""argus"",""aria"",""aris"",""armageddon"",""artemis"",""asahi"",""ashley"",""assassin"",""astra"",""atlassian2"",""atom"",""atomic"",""august"",""auriga"",""aurora"",""austin"",""author"",""autorun"",""avalanche"",""avalon"",""avenger"",""aviator"",""avril"",""azrael"",""baba"",""babe"",""baby"",""babylon"",""bach"",""baidu"",""bandung"",""bank"",""banner"",""baobab"",""bara"",""baran"",""baron"",""barry"",""bart"",""basket"",""batman"",""bazar"",""beer"",""belarus"",""belka"",""belle"",""benchmark"",""benjamin"",""benny"",""bill"",""bingo"",""blackbox"",""blackcat"",""blackhole"",""blacksun"",""blaze"",""blizzard"",""blondie"",""blood"",""bluesky"",""bnet"",""bobo"",""bomb"",""bomber"",""boom"",""boost software"",""boosthasfacet"",""boostnocwchar"",""boostusefacet"",""borg"",""bounce"",""bouncer"",""boxer"",""bridge"",""brief returns"",""buddy"",""bullet"",""bumblebee"",""bunny"",""burn"",""caca"",""caesar"",""calendar"",""calgary"",""camel"",""candle"",""canvas"",""cardinal"",""cargo"",""carpediem"",""carrier"",""casino"",""casper"",""cassini"",""cdn2"",""celine"",""cerberus"",""cetus"",""chacha"",""chantal"",""cheap"",""chester"",""chewbacca"",""chin"",""citadel"",""clarity"",""class"",""click"",""clock"",""cluster"",""cobalt"",""cobra"",""coco"",""coconut"",""code"",""coke"",""combo"",""comet"",""comment"",""comp"",""conan"",""config"",""connector"",""contact"",""cookie"",""cool"",""corona"",""cracker"",""crash"",""crawl"",""crazy"",""crew"",""crime"",""crimson"",""crypton"",""crystal"",""cuba"",""cyber"",""cyrus"",""dada"",""dani"",""daniel"",""dark"",""darkman"",""darkness"",""darkside"",""darkstar"",""date"",""daum"",""david"",""davis"",""dbase"",""death"",""deimos"",""delphi"",""delta"",""demo"",""democracy"",""dennis"",""depot"",""derek"",""designer"",""desktop"",""devadmin"",""dexter"",""dharma"",""diablo"",""dialer"",""diego"",""diesel"",""digi"",""dima"",""dino"",""direct"",""divine"",""django"",""dock"",""dodo"",""dolphin"",""domino"",""donald"",""doom"",""dora"",""dotnet"",""download"",""dracula"",""dragon"",""drop"",""drweb"",""dude"",""dukapinoreturn"",""dukcompileeval"",""dukcompilesafe"",""duke"",""dukexternaldecl"",""dukfilemacro"",""duklinemacro"",""duktape"",""dummy"",""dump"",""dune"",""dust"",""duster"",""easy"",""echelon"",""eclipse"",""ecmascript"",""eddie"",""eddy"",""elaine"",""eleanor"",""elisa"",""elite"",""emilia"",""emma"",""empire"",""encrypt"",""energy"",""epsilon"",""equinox"",""eris"",""error"",""esmeralda"",""esupport"",""eternal"",""eternity"",""euclid"",""evil"",""excalibur"",""exodus"",""experiment"",""explorer"",""express"",""face"",""facebook"",""factory"",""faisal"",""false"",""fastcash"",""feedme"",""fenrir"",""feri"",""fiesta"",""final"",""finger"",""firebird"",""firefly"",""first"",""flamingo"",""flash"",""flex"",""floyd"",""flux"",""fortune"",""foryou"",""foxy"",""freddy"",""freedom"",""freeweb"",""frodo"",""frog"",""front"",""frozen"",""fruit"",""funky"",""fury"",""gaga"",""galaxy"",""galileo"",""gamma"",""gate"",""gauss"",""general"",""generator"",""genome"",""giga"",""gigi"",""ginger"",""girls"",""glacier"",""globe"",""gloria"",""goblin"",""gogo"",""golf"",""gollum"",""gondor"",""gotcha"",""graphite"",""gregor"",""groove"",""guard"",""habbo"",""hair"",""hale"",""hamster"",""happytime"",""haproxy3"",""harmony"",""harrier"",""havoc"",""hawk"",""hehe"",""hell"",""hello"",""helpme"",""hermit"",""hino"",""hippo"",""honeypot"",""hook"",""horror"",""hoster"",""hotmail"",""hunter"",""hybrid analysis"",""hydra"",""ibank"",""icarus"",""ident"",""igloo"",""iloveyou"",""immortal"",""impact"",""import"",""incom"",""incubator"",""indeterminate"",""indra"",""inex"",""inferno"",""infinity"",""info"",""infra"",""insane"",""inside"",""inter"",""internal"",""iowa"",""ipaddr"",""iron"",""iservice"",""istanbul"",""ivan"",""jackson"",""jaka"",""jason"",""jedi"",""jeff"",""jigsaw"",""jimmy"",""jinx"",""john"",""johnny"",""joker"",""joshi"",""jquery"",""judy"",""julia"",""juliet"",""julius"",""june"",""juno"",""justin"",""kaiser"",""kala"",""kali"",""kami"",""kamikaze"",""kamil"",""kappa"",""karin"",""karina"",""karma"",""kato"",""katy"",""keeper"",""kevin"",""kiev"",""killer"",""kilo"",""kiwi"",""koko"",""krasnodar"",""krypton"",""kurgan"",""lana"",""landmark"",""lapis"",""larry"",""lazarus"",""lazy"",""leda"",""legacy"",""leon"",""levi"",""leviathan"",""license"",""light"",""lilith"",""lilo"",""lime"",""little"",""liza"",""lizard"",""local"",""logger"",""logic"",""loke"",""loki"",""lola"",""loli"",""lolita"",""lolol"",""look"",""loulou"",""love"",""lucia"",""lucky"",""lucy"",""luna"",""lust"",""madmax"",""mafia"",""magazine"",""magento"",""maggie"",""magic"",""magnum"",""mailto"",""maker"",""malware"",""mamba"",""mami"",""mandrake"",""mania"",""manuel"",""marina"",""mario"",""mark"",""markus"",""marlboro"",""martin"",""maru"",""mask"",""massmail"",""matrix"",""maverick"",""maximus"",""maya"",""mayak"",""maze"",""media"",""medusa"",""mensa"",""mercurial"",""mercury"",""merlin"",""meta"",""metal"",""metallica"",""meteor"",""metro"",""mexico"",""michael"",""mikey"",""mine"",""mini"",""minotaur"",""minsk"",""mint"",""mira"",""miso"",""mission"",""model"",""monster"",""moran"",""mordor"",""mozart"",""multi"",""murphy"",""mylove"",""nativeapi"",""nazgul"",""nebula"",""neko"",""netmail"",""neuro"",""neuron"",""nevada"",""nexus"",""night"",""nightmare"",""nikita"",""niko"",""nina"",""ninja"",""nirvana"",""nitro"",""nomad"",""nono"",""noob"",""northstar"",""nova"",""nuke"",""null"",""oblivion"",""octopus"",""ogre"",""olga"",""olivia"",""omni"",""online"",""ontario"",""open"",""orinoco"",""oscar"",""otto"",""outside"",""ozzy"",""pacman"",""pamela"",""panama"",""panda"",""pandora"",""panic"",""paradox"",""paraguay"",""paranoia"",""paris"",""pass"",""passmark"",""path"",""payment"",""pedro"",""pepe"",""pepper"",""perseus"",""phantom"",""philadelphia"",""phoenix"",""phpbb"",""picasso"",""pigeon"",""pikachu"",""pinger"",""pingpong"",""pinky"",""pioneer"",""pirate"",""piter"",""pixel"",""pizza"",""plasma"",""please"",""please note"",""pluto"",""police"",""pony"",""porno"",""posta"",""prague"",""predator"",""prestige"",""primus"",""prism"",""privat"",""probe"",""problem"",""proj"",""project"",""prometheus"",""prophet"",""protect"",""proteus"",""proton"",""puma"",""punk"",""push"",""python"",""quake"",""quartz"",""quasar"",""r2d2"",""race"",""ragnarok"",""raid"",""rainbow"",""rambo"",""rana"",""ranger"",""rape"",""rapid"",""raptor"",""ravi"",""razor"",""reboot"",""recon"",""rector"",""reda"",""redir"",""redirector"",""redline"",""refresh"",""reklam"",""relax"",""rescue"",""retro"",""returns"",""rhino"",""rigel"",""riot"",""robin"",""robinhood"",""robo"",""rock"",""rocket"",""rogue"",""roma"",""rosebud"",""roxy"",""ruby"",""runner"",""rush"",""sadmin"",""saigon"",""sailor"",""sakura"",""salsa"",""sample"",""samurai"",""sanctuary"",""sandbox"",""sandra"",""sandy"",""sapphire"",""sara"",""sarah"",""satan"",""saturn"",""sauron"",""savenow"",""school"",""seeker"",""sentinel"",""seraph"",""serena"",""serg"",""service"",""servidor"",""sexy"",""shadow"",""shaggy"",""shaman"",""shane"",""sharepoint"",""shark"",""shell"",""sherlock"",""silent"",""simba"",""simplex"",""sirius"",""skinner"",""skipper"",""skynet"",""slash"",""slice"",""slim"",""smash"",""smog"",""snake"",""sniper"",""snow"",""snowflake"",""sochi"",""solid"",""sonic"",""sora"",""soul"",""spark"",""sparkle"",""sparta"",""spartacus"",""spawn"",""spectre"",""sphinx"",""spice"",""spin"",""spirit"",""splash"",""spooky"",""sport"",""squirrel"",""star"",""stark"",""stealth"",""steel"",""stop"",""story"",""striker"",""stub"",""styx"",""submit"",""sugar"",""sunny"",""sunset"",""super"",""supernova"",""supervisor"",""supra"",""suri"",""survey"",""sweet"",""sword"",""sysadmin"",""target"",""tarot"",""taurus"",""team"",""teamo"",""techno"",""telecom"",""template"",""terminal"",""terra"",""terre"",""testapi"",""tetris"",""thebe"",""theta"",""thor"",""tibia"",""tick"",""ticker"",""tiger"",""tigger"",""tiny"",""titan"",""titanic"",""tokyo"",""toolbar"",""torun"",""trace"",""trailer"",""trash"",""trident"",""trigger"",""trinity"",""tripoli"",""triton"",""trojan"",""troll"",""tron"",""troy"",""tsunami"",""tula"",""twister"",""twitter"",""ultimate"",""uranus"",""uruguay"",""usage"",""vaargs"",""valencia"",""valentine"",""valeria"",""value"",""vampire"",""vanguard"",""venus"",""version"",""vetting process"",""victor"",""vidar"",""vienna"",""viper"",""voice"",""voodoo"",""voronezh"",""vortex"",""voyager"",""vulcano"",""vxstream"",""waffle"",""wagner"",""walker"",""wallpaper"",""walrus"",""wanderer"",""warrior"",""webadmin"",""webdav"",""websearch"",""webview"",""wedge"",""westnet"",""whiterose"",""wide"",""widget"",""willow"",""win4"",""window"",""winnie"",""winnt"",""wolf"",""wraith"",""write"",""wuhan"",""xanadu"",""xena"",""xenon"",""xmail"",""xpress"",""yang"",""youth"",""yoyo"",""yume"",""zeppelin"",""zero"",""zeus"",""zhang"",""zimbra"",""zion"",""zombie"",""zona"",""zorro"",""zulu""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""25a79d1d-302a-4ccd-8bb8-50f491eb41a2"",""standard_id"":""indicator--63dd7d89-8797-5a07-909e-3b5404a01826""}"
indicator:1bf320a5c7366e5c99bd,Indicator,http://emsgpo.info/543,opencti_historical,2026-05-20T16:41:18.844Z,2026-05-21T00:40:56.717Z,0.7000,"{""labels"":[""agenttesla"",""remcos""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""efe91d7f-af5b-4293-8bb1-0ed023e0fd16"",""standard_id"":""indicator--fca27eb0-1c01-5c5d-9739-f687f4a9259e""}"
indicator:585b40f5ca9d8e3eafb5,Indicator,http://feedproxy.google.com/~r/oxdlysb/~3/n71bbcagvbm/confessedly.php,opencti_historical,2026-04-16T18:10:54.978Z,2026-04-16T18:10:55.145Z,0.8000,"{""labels"":[""doc"",""hancitor"",""html""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""a6a2138f-f0d7-42c1-966d-c707305c6663"",""standard_id"":""indicator--e5d9ccb7-15e7-52bc-919e-612138854b2c""}"
indicator:be5c7fd48081b340c5df,Indicator,http://feedproxy.google.com/~r/tsiezjb/~3/uz-jn_5rbl0/inkstand.php,opencti_historical,2026-04-19T00:07:38.199Z,2026-04-19T00:07:38.319Z,0.8000,"{""labels"":[""doc"",""hancitor"",""html""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""3ee2a47e-3a65-44f5-99db-c350497edb1a"",""standard_id"":""indicator--88ba4ef1-b425-5c8d-a6be-9e18c74da5e3""}"
indicator:7e9acf1f09d8009970cc,Indicator,http://ffca.caibi379.com/rwjh/qtinfo.txt,opencti_historical,2026-05-02T10:25:23.581Z,2026-05-02T10:25:23.727Z,0.8000,"{""labels"":[""apt"",""china"",""cn_apt"",""flowcloud"",""lookback"",""rat""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""313f0f24-ea21-4caa-b604-5a4cf1ae50a0"",""standard_id"":""indicator--5acbe1d7-bd4f-5bf0-b986-7dee77239440""}"
indicator:d0cbbd8aeb5b58095399,Indicator,http://finnmanninger.icu/40d570f44e84a454.php,opencti_historical,2026-04-18T02:40:42.332Z,2026-04-18T02:40:42.394Z,0.7000,"{""labels"":[""stealc""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""f8d3f299-8576-4bcf-99d4-4f39acae529a"",""standard_id"":""indicator--30ccfbb4-ee39-5d15-9a81-1821b568b2d6""}"
indicator:5f7dad43a468e48140f2,Indicator,http://goats.amazed40.buckso.ru/DESKTOP-0N5LDB0/altogether/alluded/allows/alluded/alluded.xaf,opencti_historical,2026-05-23T06:58:42.159Z,2026-05-23T06:58:42.487Z,0.7000,"{""labels"":[],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""48d51dd6-1f78-431b-81d7-587050309755"",""standard_id"":""indicator--0ed103c8-15da-5e03-bca0-464c7a490f5b""}"
indicator:33c1692b43d5971fa41c,Indicator,http://golinisye.top/,opencti_historical,2026-05-04T11:16:15.068Z,2026-05-04T19:38:03.084Z,0.7000,"{""labels"":[""emotet"",""icedid""],""opencti_entity_type"":""Indicator"",""opencti_object_id"":""5f8d321b-750f-4587-b715-dcb7083fd29f"",""standard_id"":""indicator--a311a162-48c7-59b7-83bd-c422a4273880""}"
